id;age;job;marital;education;default;housing;loan;contact;month;day_of_week;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
287;36;blue-collar;married;basic.9y;unknown;no;no;telephone;jun;tue;1;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;no
288;49;blue-collar;single;unknown;unknown;yes;no;cellular;may;fri;1;999;1;failure;-1.8;92.893;-46.2;1.313;5099.1;no
289;31;technician;single;professional.course;no;yes;no;cellular;nov;thu;1;999;0;nonexistent;-0.1;93.2;-42;4.076;5195.8;no
290;32;technician;married;university.degree;no;yes;no;cellular;aug;tue;3;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;no
291;37;self-employed;married;university.degree;no;yes;no;cellular;nov;fri;5;999;0;nonexistent;-0.1;93.2;-42;4.021;5195.8;no
293;55;retired;married;high.school;no;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
295;47;blue-collar;married;basic.9y;no;yes;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191;no
296;31;blue-collar;married;basic.4y;no;no;no;cellular;may;wed;1;999;0;nonexistent;-1.8;92.893;-46.2;1.27;5099.1;yes
297;36;admin.;married;university.degree;no;yes;no;cellular;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
298;25;admin.;single;university.degree;no;yes;no;cellular;may;fri;7;999;1;failure;-1.8;92.893;-46.2;1.25;5099.1;no
299;28;blue-collar;married;basic.9y;unknown;no;yes;cellular;jul;mon;3;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1;no
300;44;blue-collar;married;basic.9y;unknown;yes;no;cellular;jul;thu;1;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
301;33;admin.;married;university.degree;no;yes;no;cellular;aug;fri;1;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;no
302;46;technician;married;university.degree;no;yes;no;cellular;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
304;48;blue-collar;married;unknown;no;no;no;cellular;jul;thu;2;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
306;33;admin.;divorced;high.school;no;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
307;35;admin.;married;university.degree;no;yes;no;cellular;aug;thu;4;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
308;27;technician;married;university.degree;no;no;no;telephone;may;fri;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
309;28;admin.;married;high.school;no;yes;no;cellular;nov;wed;1;999;0;nonexistent;-3.4;92.649;-30.1;0.719;5017.5;no
310;43;admin.;single;high.school;no;no;yes;telephone;may;wed;5;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
312;31;admin.;married;university.degree;no;unknown;unknown;cellular;aug;wed;1;999;0;nonexistent;1.4;93.444;-36.1;4.967;5228.1;no
313;47;technician;married;university.degree;no;yes;no;cellular;aug;wed;3;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
314;26;student;single;university.degree;unknown;no;no;cellular;jun;wed;2;999;1;failure;-2.9;92.963;-40.8;1.26;5076.2;no
315;50;entrepreneur;married;professional.course;no;yes;yes;cellular;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;no
316;60;retired;married;high.school;no;no;no;cellular;dec;thu;1;999;0;nonexistent;-3;92.713;-33;0.72;5023.5;yes
317;35;blue-collar;married;basic.9y;no;yes;yes;telephone;jun;thu;1;999;0;nonexistent;1.4;94.465;-41.8;4.866;5228.1;no
318;37;admin.;married;university.degree;no;yes;yes;cellular;may;fri;2;999;0;nonexistent;-1.8;92.893;-46.2;1.313;5099.1;no
319;39;technician;married;professional.course;no;no;no;cellular;jul;thu;6;999;0;nonexistent;1.4;93.918;-42.7;4.968;5228.1;no
321;62;retired;married;university.degree;unknown;yes;yes;cellular;aug;thu;2;999;0;nonexistent;-2.9;92.201;-31.4;0.873;5076.2;no
323;36;services;married;high.school;no;yes;no;cellular;oct;fri;1;6;1;success;-3.4;92.431;-26.9;0.739;5017.5;no
324;26;services;single;high.school;no;unknown;unknown;cellular;jul;wed;1;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
325;36;blue-collar;married;basic.9y;no;no;no;cellular;may;thu;1;999;0;nonexistent;-1.8;92.893;-46.2;1.327;5099.1;no
326;47;technician;married;professional.course;no;unknown;unknown;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
328;44;blue-collar;married;basic.4y;no;yes;no;cellular;jul;thu;1;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
329;31;technician;married;professional.course;no;no;no;cellular;aug;tue;1;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
331;30;admin.;divorced;high.school;no;yes;no;cellular;nov;thu;2;999;0;nonexistent;-0.1;93.2;-42;4.076;5195.8;no
332;33;services;married;high.school;no;no;yes;telephone;may;fri;2;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191;no
334;40;admin.;single;high.school;no;no;yes;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191;no
335;47;services;married;high.school;no;yes;yes;cellular;aug;fri;1;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;no
337;46;self-employed;divorced;basic.9y;no;yes;yes;cellular;apr;thu;1;999;0;nonexistent;-1.8;93.075;-47.1;1.41;5099.1;no
338;35;admin.;divorced;university.degree;no;yes;no;cellular;jul;tue;4;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1;no
339;56;unknown;divorced;basic.4y;no;no;no;cellular;jul;tue;12;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1;no
341;48;blue-collar;married;basic.9y;unknown;no;no;cellular;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;no
342;37;technician;married;university.degree;no;no;no;cellular;aug;mon;2;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
343;29;admin.;married;professional.course;no;yes;no;telephone;jun;wed;4;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;yes
344;26;services;married;high.school;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
345;39;blue-collar;married;basic.6y;no;yes;no;telephone;jun;tue;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no
346;58;retired;married;basic.4y;unknown;no;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
349;37;technician;married;professional.course;no;yes;no;cellular;jul;fri;6;999;0;nonexistent;1.4;93.918;-42.7;4.957;5228.1;no
351;34;housemaid;married;high.school;unknown;no;no;cellular;may;wed;3;999;0;nonexistent;-1.8;92.893;-46.2;1.334;5099.1;no
353;30;admin.;single;university.degree;no;yes;no;cellular;jun;wed;3;999;0;nonexistent;-2.9;92.963;-40.8;1.26;5076.2;yes
355;38;technician;married;university.degree;no;yes;no;cellular;aug;fri;3;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;no
356;48;admin.;married;university.degree;no;yes;yes;cellular;nov;fri;1;999;1;failure;-0.1;93.2;-42;4.021;5195.8;no
357;36;services;divorced;high.school;no;yes;no;cellular;jul;mon;1;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1;no
358;26;admin.;single;university.degree;no;no;no;telephone;aug;mon;1;3;1;success;-1.7;94.027;-38.3;0.904;4991.6;yes
360;24;student;single;professional.course;no;no;yes;cellular;oct;tue;3;999;2;failure;-1.1;94.601;-49.5;1.008;4963.6;no
361;42;technician;single;professional.course;unknown;no;no;telephone;jun;fri;4;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;no
363;48;technician;divorced;professional.course;no;yes;yes;cellular;nov;tue;1;999;0;nonexistent;-0.1;93.2;-42;4.153;5195.8;no
364;39;blue-collar;single;basic.4y;no;no;no;cellular;may;tue;4;999;0;nonexistent;-1.8;92.893;-46.2;1.344;5099.1;no
367;45;management;married;university.degree;unknown;no;no;cellular;jul;mon;2;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1;no
368;25;blue-collar;single;basic.9y;no;yes;yes;cellular;jul;thu;2;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
370;47;technician;married;high.school;no;no;no;cellular;aug;tue;9;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no
371;44;admin.;divorced;high.school;no;yes;no;cellular;aug;mon;2;999;0;nonexistent;1.4;93.444;-36.1;4.97;5228.1;no
372;29;admin.;single;university.degree;no;yes;no;cellular;apr;wed;1;999;0;nonexistent;-1.8;93.075;-47.1;1.445;5099.1;no
373;35;technician;married;professional.course;no;no;no;cellular;nov;wed;3;999;0;nonexistent;-0.1;93.2;-42;4.12;5195.8;no
374;31;technician;married;professional.course;no;yes;no;telephone;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
378;47;technician;married;high.school;unknown;yes;no;cellular;nov;fri;3;999;1;failure;-0.1;93.2;-42;4.021;5195.8;no
379;42;technician;divorced;university.degree;no;no;no;cellular;jul;fri;2;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;no
380;25;blue-collar;single;basic.9y;no;yes;no;cellular;jul;thu;3;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
381;26;blue-collar;married;basic.6y;unknown;yes;yes;telephone;may;fri;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
383;46;management;married;basic.9y;no;yes;no;cellular;nov;fri;1;999;0;nonexistent;-0.1;93.2;-42;4.021;5195.8;no
384;25;blue-collar;single;basic.4y;no;no;no;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191;no
385;32;technician;married;university.degree;no;yes;no;cellular;aug;fri;1;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
388;57;admin.;married;high.school;unknown;no;no;cellular;aug;tue;15;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no
390;37;blue-collar;married;high.school;unknown;no;no;cellular;jul;thu;4;999;0;nonexistent;1.4;93.918;-42.7;4.958;5228.1;no
391;46;admin.;married;professional.course;no;yes;no;cellular;apr;tue;1;999;0;nonexistent;-1.8;93.075;-47.1;1.423;5099.1;no
392;59;admin.;married;professional.course;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
393;37;technician;married;professional.course;no;no;no;cellular;apr;fri;2;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no
394;53;management;married;unknown;no;yes;yes;cellular;jul;mon;9;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
397;36;technician;married;professional.course;no;no;yes;cellular;apr;fri;2;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no
398;31;self-employed;married;university.degree;no;yes;no;cellular;nov;mon;1;999;0;nonexistent;-0.1;93.2;-42;4.191;5195.8;no
399;50;admin.;married;basic.9y;no;no;no;cellular;may;thu;6;999;0;nonexistent;-1.8;92.893;-46.2;1.327;5099.1;no
400;35;admin.;married;high.school;no;yes;no;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
403;38;admin.;married;high.school;no;yes;yes;cellular;may;fri;1;999;0;nonexistent;-1.8;92.893;-46.2;1.313;5099.1;no
404;48;management;married;high.school;no;no;no;cellular;jul;tue;1;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
405;42;technician;married;basic.9y;no;no;no;cellular;nov;wed;2;999;0;nonexistent;-0.1;93.2;-42;4.12;5195.8;no
408;49;technician;divorced;university.degree;no;yes;no;telephone;nov;thu;1;999;0;nonexistent;-0.1;93.2;-42;4.076;5195.8;no
409;36;blue-collar;single;professional.course;unknown;yes;yes;telephone;apr;mon;3;999;1;failure;-1.8;93.075;-47.1;1.405;5099.1;no
410;49;blue-collar;married;basic.9y;no;no;no;cellular;may;fri;2;9;2;failure;-1.8;92.893;-46.2;1.25;5099.1;no
411;44;blue-collar;married;basic.9y;no;yes;no;cellular;jul;mon;2;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
412;55;technician;married;basic.9y;no;no;no;cellular;nov;wed;1;999;0;nonexistent;-0.1;93.2;-42;4.12;5195.8;no
413;36;admin.;married;university.degree;no;no;no;telephone;may;tue;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
414;54;technician;married;professional.course;no;no;no;cellular;aug;tue;1;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
415;33;admin.;married;university.degree;no;unknown;unknown;cellular;aug;fri;1;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
416;23;blue-collar;married;basic.9y;unknown;yes;no;cellular;jul;wed;1;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
417;51;self-employed;married;basic.9y;no;yes;no;telephone;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
418;22;student;single;professional.course;no;yes;no;cellular;aug;mon;2;999;1;failure;-2.9;92.201;-31.4;0.861;5076.2;yes
419;37;admin.;married;university.degree;unknown;yes;no;cellular;aug;tue;5;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;no
420;43;blue-collar;married;basic.6y;no;yes;no;cellular;jul;tue;2;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
421;42;entrepreneur;single;university.degree;no;yes;no;cellular;nov;wed;2;999;0;nonexistent;-0.1;93.2;-42;4.12;5195.8;no
424;47;retired;married;university.degree;no;no;no;telephone;jul;tue;10;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1;no
425;28;technician;single;high.school;no;no;no;cellular;oct;wed;1;999;1;failure;-3.4;92.431;-26.9;0.742;5017.5;yes
426;24;blue-collar;married;basic.9y;no;no;no;cellular;jul;tue;3;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1;no
428;35;admin.;married;high.school;unknown;yes;no;telephone;may;fri;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
429;36;services;single;high.school;no;yes;no;cellular;may;tue;2;999;0;nonexistent;-1.8;92.893;-46.2;1.291;5099.1;no
431;53;admin.;married;university.degree;no;no;no;cellular;aug;wed;5;999;0;nonexistent;1.4;93.444;-36.1;4.967;5228.1;no
433;43;admin.;divorced;high.school;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
434;43;blue-collar;married;basic.9y;unknown;yes;no;cellular;may;tue;1;999;0;nonexistent;-1.8;92.893;-46.2;1.344;5099.1;no
436;33;blue-collar;married;unknown;no;no;no;cellular;jul;mon;4;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1;no
437;38;admin.;single;university.degree;no;yes;yes;telephone;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191;no
438;38;admin.;single;high.school;no;yes;no;cellular;may;tue;4;999;0;nonexistent;-1.8;92.893;-46.2;1.291;5099.1;no
440;46;admin.;married;professional.course;no;no;no;telephone;jun;mon;2;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1;no
444;43;management;divorced;university.degree;no;yes;no;cellular;jul;tue;1;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1;no
446;31;technician;married;basic.6y;no;yes;no;telephone;nov;thu;8;999;1;failure;-0.1;93.2;-42;4.076;5195.8;no
447;39;blue-collar;divorced;basic.9y;no;yes;no;telephone;jun;wed;1;999;0;nonexistent;1.4;94.465;-41.8;4.962;5228.1;no
449;48;admin.;single;university.degree;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
450;35;management;married;high.school;no;yes;no;cellular;nov;tue;1;999;0;nonexistent;-0.1;93.2;-42;4.153;5195.8;no
451;37;services;married;high.school;unknown;yes;no;cellular;may;wed;2;999;0;nonexistent;-1.8;92.893;-46.2;1.334;5099.1;no
452;46;unemployed;married;basic.6y;no;yes;no;cellular;nov;thu;4;999;0;nonexistent;-0.1;93.2;-42;4.076;5195.8;no
454;24;blue-collar;single;basic.4y;no;yes;no;cellular;may;fri;1;999;0;nonexistent;-1.8;92.893;-46.2;1.313;5099.1;no
455;51;technician;married;basic.6y;unknown;no;no;telephone;jun;fri;2;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;no
456;51;management;married;university.degree;no;yes;no;cellular;nov;mon;1;999;0;nonexistent;-0.1;93.2;-42;4.191;5195.8;no
457;51;admin.;single;university.degree;no;no;no;telephone;jul;fri;5;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
458;52;services;married;basic.6y;no;yes;no;cellular;apr;mon;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no
459;51;self-employed;married;university.degree;no;yes;no;cellular;nov;thu;2;999;0;nonexistent;-0.1;93.2;-42;4.076;5195.8;no
461;33;services;single;high.school;no;no;yes;cellular;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
463;38;admin.;single;university.degree;no;yes;no;cellular;mar;mon;1;999;0;nonexistent;-1.8;92.843;-50;1.811;5099.1;no
464;35;admin.;single;university.degree;no;yes;yes;cellular;apr;thu;1;999;1;failure;-1.8;93.075;-47.1;1.365;5099.1;no
465;29;services;married;high.school;no;no;no;telephone;may;fri;2;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191;no
467;30;technician;divorced;basic.9y;no;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
470;52;services;divorced;basic.6y;no;yes;no;cellular;aug;tue;2;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;no
471;55;admin.;married;high.school;no;yes;no;cellular;nov;tue;1;999;0;nonexistent;-0.1;93.2;-42;4.153;5195.8;no
472;62;admin.;married;high.school;no;no;no;telephone;mar;mon;2;999;0;nonexistent;-1.8;92.843;-50;1.52;5099.1;yes
474;28;technician;married;university.degree;no;yes;no;cellular;jul;wed;1;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
475;42;admin.;married;high.school;no;no;no;cellular;nov;fri;6;999;0;nonexistent;-0.1;93.2;-42;4.021;5195.8;no
477;48;technician;married;professional.course;unknown;no;no;cellular;jul;tue;2;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1;no
478;39;self-employed;married;university.degree;no;no;no;cellular;nov;mon;1;999;1;failure;-0.1;93.2;-42;4.191;5195.8;no
479;31;services;single;basic.9y;unknown;yes;no;cellular;nov;fri;2;999;0;nonexistent;-0.1;93.2;-42;4.021;5195.8;no
481;30;technician;single;professional.course;no;yes;no;cellular;aug;mon;1;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
483;35;technician;single;university.degree;no;yes;no;cellular;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
485;34;admin.;married;high.school;no;no;no;cellular;nov;wed;1;999;0;nonexistent;-0.1;93.2;-42;4.12;5195.8;no
487;39;services;divorced;basic.6y;no;no;no;cellular;apr;fri;2;999;1;failure;-1.8;93.075;-47.1;1.405;5099.1;no
488;26;self-employed;single;university.degree;no;no;no;cellular;may;wed;1;3;1;success;-1.8;92.893;-46.2;1.27;5099.1;no
489;42;services;married;professional.course;no;yes;yes;cellular;nov;wed;1;999;0;nonexistent;-0.1;93.2;-42;4.12;5195.8;no
491;39;technician;married;basic.9y;no;no;no;cellular;sep;fri;2;999;1;failure;-3.4;92.379;-29.8;0.803;5017.5;no
492;30;blue-collar;married;basic.4y;no;no;no;telephone;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
493;35;admin.;married;university.degree;no;yes;no;telephone;may;thu;5;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191;no
495;48;blue-collar;married;professional.course;unknown;no;no;telephone;may;tue;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
496;38;admin.;single;university.degree;no;yes;yes;cellular;apr;mon;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no
497;42;technician;married;basic.9y;no;no;no;telephone;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
499;43;blue-collar;married;basic.4y;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191;no
500;31;admin.;single;university.degree;no;yes;no;cellular;may;fri;1;999;1;failure;-1.8;92.893;-46.2;1.25;5099.1;no
501;34;technician;married;unknown;no;yes;no;cellular;nov;tue;1;3;1;success;-1.1;94.767;-50.8;1.046;4963.6;yes
502;34;blue-collar;married;professional.course;no;yes;no;telephone;jun;mon;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no
504;42;technician;married;professional.course;no;yes;no;cellular;aug;wed;1;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
505;42;technician;married;university.degree;no;no;no;cellular;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
506;32;admin.;married;high.school;no;no;no;telephone;jun;mon;4;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1;no
508;33;admin.;divorced;university.degree;no;no;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
509;28;services;married;high.school;no;no;no;cellular;jul;tue;1;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
510;40;entrepreneur;married;university.degree;no;no;no;cellular;jul;mon;3;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
511;34;blue-collar;married;basic.9y;no;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191;no
514;47;housemaid;married;basic.4y;no;yes;yes;telephone;jun;mon;2;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1;no
515;45;entrepreneur;married;high.school;no;no;no;telephone;jun;tue;2;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;no
516;69;retired;divorced;basic.4y;no;yes;no;cellular;apr;mon;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;yes
517;57;retired;single;university.degree;no;yes;no;cellular;jul;fri;1;999;0;nonexistent;1.4;93.918;-42.7;4.957;5228.1;no
518;36;admin.;married;basic.9y;no;yes;no;cellular;may;tue;1;999;1;failure;-1.8;92.893;-46.2;1.266;5099.1;no
521;40;housemaid;single;university.degree;no;no;yes;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
525;31;management;married;university.degree;no;no;no;cellular;aug;fri;3;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
526;36;retired;married;high.school;no;yes;no;cellular;apr;thu;6;999;0;nonexistent;-1.8;93.075;-47.1;1.435;5099.1;no
527;41;blue-collar;married;basic.4y;unknown;no;no;telephone;may;mon;5;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
528;40;blue-collar;married;basic.6y;no;yes;no;cellular;may;thu;4;999;0;nonexistent;-1.8;92.893;-46.2;1.327;5099.1;no
529;34;admin.;single;university.degree;no;no;no;cellular;aug;fri;1;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
531;54;technician;married;professional.course;no;yes;yes;cellular;nov;wed;1;999;0;nonexistent;-0.1;93.2;-42;4.12;5195.8;no
532;59;retired;married;professional.course;no;yes;yes;cellular;jun;mon;1;999;0;nonexistent;-2.9;92.963;-40.8;1.266;5076.2;yes
534;59;technician;married;high.school;unknown;no;no;telephone;jul;thu;8;999;0;nonexistent;1.4;93.918;-42.7;4.968;5228.1;no
